Nom,Adresse,Téléphone,Code Postal,lat,lon
Cabinet courtois - etude duquesne	3 avenue duquesne  75007 paris 7eme	01 44 18 00 21	75007	48.853736	2.307301
Cabinet cousin	28 rue de la clef  75005 paris	01 45 35 17 70	75005	48.841263	2.352679
Cabinet credassur	4 rue de cléry  75002 paris	01 77 37 35 06	75002	48.867404	2.344386
Cabinet d'acher	69 71 av raymond poincare  75116 paris	01 56 26 55 00	75116	48.867967	2.28561
Cabinet dai	31 rue cronstadt  75015 paris	09 52 38 58 57	75015	48.83362	2.30157
Cabinet david	4 rue st lazare  75009 paris	01 53 21 99 00	75009	48.876887	2.338728
Cabinet david	39 rue de moscou  75008 paris 8ème	01 42 93 60 05	75008	48.882099	2.321851
Cabinet david abbesses	7 place charles dullin  75018 paris	01 42 54 96 66	75018	48.883305	2.341681
Cabinet david canal saint martin	19 rue jean poulmarch  75010 paris 10eme	01 81 80 40 40	75010	48.872941	2.3633
Cabinet david custine	48 rue custine  75018 paris	01 42 54 16 20	75018	48.88927	2.345178
Cabinet de carne	228 rue de la convention  75015 paris	01 55 76 63 13	75015	48.836148	2.299594
Cabinet de transactions et de gerances	2 rue du patis bp 39 95290 l isle adam	01 34 69 45 08	95290	49.112795	2.213506
Cabinet debayle	16 rue vignon  75009 paris	06 20 83 24 62	75009	48.870999	2.326284
Cabinet delioux	14 rue vignon  75009 paris	01 40 17 05 49	75009	48.870891	2.326257
Cabinet denis & cie	3 rue turgot  75009 paris	01 48 78 36 36	75009	48.879563	2.345585
Cabinet dethezy	240, rue de rivoli  75001 paris	01 42 60 20 75	75001	48.865854	2.325888
Cabinet dollfus	29 rue du fbg st honore  75008 paris	01 42 65 32 98	75008	48.868979	2.320706
Cabinet fabre d'eglantine	21 rue fabre d'eglantine 75012 paris	01 43 44 23 21	75012	48.847041	2.395497
Cabinet fessart	205 rue saint honore  75001 paris	01 70 60 14 24	75001	48.865052	2.331523
Cabinet fetizons	75 avenue aristide briand  94230 cachan	01 46 65 15 17	94230	48.7969	2.322348
Cabinet foncia expansion immobilier	1 place jacques froment  75018 paris	01 42 26 12 42	75018	48.890903	2.330908
Cabinet g mauduit	36 rue jean baptiste pigalle  75009 paris	01 42 80 99 26	75009	48.879896	2.334372
Cabinet g pimo	10 rue doct finlay  75015 paris	01 45 78 81 00	75015	48.852378	2.287659
Cabinet gestia immobiliere	27 rue alexandre dumas  75011 paris	01 55 25 53 53	75011	48.853368	2.391474
Cabinet gicquel gestion immobiliere	28 rue taine  75012 paris 12ème	01 46 28 02 02	75012	48.838631	2.393491
Cabinet godo et fenech	31 avenue de la bourdonnais 75007 paris	01 40 62 63 40	75007	48.858836	2.298532
Cabinet gorin	16 rue beranger  75003 paris	01 48 04 07 70	75003	48.866161	2.363745
Cabinet grand	10 rue jean lantier  75001 paris	01 40 26 67 08	75001	48.858624	2.346235
Cabinet gti	48 boulevard pasteur  75015 paris	01 43 22 00 35	75015	48.841434	2.313381
Cabinet habert	23 rue jean jacques rousseau  75001 paris	06 32 14 45 01	75001	48.862795	2.340986
Cabinet halbout-clerfeuille	131 boulevard de grenelle  75015 paris	01 43 06 63 63	75015	48.848511	2.3004
Cabinet hameon	2 rue louis rousseau  94200 ivry sur seine	01 46 70 52 57	94200	48.8116	2.384027
Cabinet hassler-efgtp	50 rue de rome  75008 paris	01 45 22 67 01	75008	48.878966	2.322276
Cabinet havre saint lazare immobilier	61 rue jouffroy d'abbans  75017 paris 17ème	01 42 60 55 97	75017	48.884329	2.305895
Cabinet immobilier parisien	107 rue du theatre. 75015 paris	01 45 75 81 92	75015	48.846462	2.294616
Cabinet jacques azoulay – etudes & conseils	31 quai de la tournelle  75005 paris	01 55 42 77 77	75005	48.85036	2.353322
Cabinet joseph	61 rue du faubourg poissonniere  75009 paris 9ème	01 42 46 19 77	75009	48.875205	2.348043
Cabinet jsb	13 rue poissonniere  75002 paris	01 40 13 06 32	75002	48.869143	2.347724
Cabinet junege	170 rue du temple  75003 paris	01 48 87 97 81	75003	48.866463	2.361756
Cabinet lecasble et maugee	27 boulevard de courcelles  75008 paris 8ème	01 53 93 77 22	75008	48.880847	2.3139
Cabinet loick fouchet	14 rue euler  75008 paris 8eme	01 44 18 18 44	75008	48.871037	2.298476
Cabinet loick fouchet	19 place republique  75003 paris	01 44 74 74 22	75003	48.867623	2.362416
Cabinet louis-porcheret	92 avenue du president wilson  93106 montreuil cedex	01 48 58 42 00	93100	48.856918	2.439837
Cabinet martignac	95 rue duhesme  75018 paris	01 42 54 44 44	75018	48.89489	2.344698
Cabinet mas rocher	55 rue de lyon  75012 paris	01 53 02 92 20	75012	48.849979	2.370332
Cabinet michau	4 villa d'orleans 75014 paris	01 42 79 90 91 / 06 22 04 04 28	75014	48.828595	2.328389
Cabinet michou	20 rue malher  75004 paris	01 48 87 56 99	75004	48.856508	2.361453
Cabinet minard	55 rue damremont  75018 paris	01 79 97 90 31	75018	48.890903	2.334412
Cabinet morel	56 rue laffitte  75009 paris	01 45 26 69 69	75009	48.875716	2.338753
Cabinet moulin des pres	20 rue linne 75005 paris	01 45 87 23 39	75005	48.845358	2.354798
Cabinet mouyal	3 rue rambuteau  75004 paris	01 42 71 35 02	75004	48.860134	2.356511
Cabinet mouyal	15 rue du grenier st lazare  75003 paris	01 42 71 75 88	75003	48.862824	2.352924
Cabinet ogeti	11b rue du mont cenis  75018 paris	01 53 09 20 00	75018	48.887103	2.340913
Cabinet paris	51 rue henri barbusse  75005 paris	01 44 07 07 07	75005	48.8397	2.337844
Cabinet pg lance et cie	11 rue portalis  75008 paris 8ème	01 49 53 97 61	75008	48.877564	2.319564
Cabinet pierre bonnefoi sa	43 rue letellier 75015 paris	01 45 75 55 30	75015	48.847526	2.297427
Cabinet pierre plisson	6 boulevard edgar quinet  75014 paris	01 43 20 26 06	75014	48.839765	2.32961
Cabinet plaisance	1b avenue villemain  75014 paris	01 45 45 57 75	75014	48.832585	2.315873
Cabinet poillot	10 rue de la paix  75002 paris 2ème	01 42 86 64 80	75002	48.868995	2.331141
Cabinet pyramidimmo	193 avenue du maine  75014 paris	01 45 42 12 88	75014	48.830116	2.326195
Cabinet quenot	21 rue plisson  94160 saint mande	01 43 48 99 89	94160	48.848166	2.416844
Cabinet r.durand	1 avenue faidherbe  92600 asnieres-sur-seine	01 46 88 00 00	92600	48.907555	2.266272
Cabinet ravier	18 avenue mozart  75016 paris	01 45 25 90 90	75016	48.857071	2.272466
Cabinet regy	73 boulevard de grenelle  75015 paris 15ème	01 53 95 23 95	75015	48.850533	2.293951
Cabinet rinaldi christian pierre	100 rue de belleville 75020 paris	01 47 97 05 31	75020	48.87429	2.38621
Cabinet robin immobilier - place villiers	98 boulevard des batignolles  75017 paris	01 77 32 29 43	75017	48.881622	2.317101
Cabinet roche	252 rue de vaugirard  75015 paris	01 45 32 66 10	75015	48.839885	2.301891
Cabinet roger bordat	9 avenue gabriel peri 93400 st ouen	01 40 12 61 08	93400	48.910964	2.333658
Cabinet rolet-bontemps	62/64 avenue emile zola 75015 paris 75007 paris	01 45 78 46 00	75015	48.846368	2.284179
Cabinet rolland	11 rue roquepine 75008 paris 8ème	01 44 51 63 45	75008	48.873266	2.318828
Cabinet rouah et associes	5 rue d'argenson  75008 paris 8eme	06 70 25 87 47	75008	48.874584	2.316937
Cabinet sabimo	23 avenue du 8 mai 1945  95200 sarcelles	01 39 92 78 92	95190	49.027397	2.466954
Cabinet sauvage	9 rue beautreillis  75004 paris	01 42 77 00 77	75004	48.852787	2.363418
Cabinet segine	83 rue la fayette  75009 paris	01 48 74 83 21	75009	48.876946	2.347648
Cabinet senechal	9 rue villebois mareuil  75017 paris	01 45 72 92 41	75017	48.879721	2.293903
Cabinet sgn	72 chemin des postes  93390 clichy sous bois	01 43 02 99 03	93390	48.908394	2.533975
Cabinet sine	espace immobilier 77 rue des archives 75003 paris	01 40 27 77 88	75003	48.862926	2.360111
Cabinet sogiplam	10 rue de la pépinière  75008 paris	01 44 51 62 48	75008	48.875198	2.322588
Cabinet sogiva	44 rue du rendez-vous  75012 paris	01 43 41 07 15	75012	48.84617	2.402309
Cabinet sotto	2 rue de vienne  75008 paris	01 40 08 04 40	75008	48.8763	2.321325
Cabinet stein	40 avenue parmentier  75011 paris	01 43 55 72 21	75011	48.861464	2.377753
Cabinet suire	34 rue saint didier  75116 paris 16ème	01 47 27 64 07	75116	48.866494	2.285638
Cabinet syngeco	61 rue de montreuil  75545 paris cedex 11	01 42 86 59 20	75011	48.85051	2.389836
Cabinet tf & associes	8 rue degas  75016 paris 16ème	09 81 17 29 12	75016	48.848926	2.274594
Cabinet thiout	8, bis, rue jonquoy 75014 paris	01 40 44 00 88	75014	48.829957	2.31442
Cabinet ubelmann	34 rue hamelin  75116 paris	01 47 20 45 65	94160	48.836818	2.413323
Cabinet vaillant	118 avenue de la republique  92120 montrouge	01 46 55 10 07	92120	48.813745	2.316501
Cabinet vassiliades	8 rue du 4 septembre  75002 paris	01 44 77 44 77	75001	48.865174	2.330689
Cabinet verrey	67 rue bobillot  75013 paris 13ème	01 44 16 81 74	75013	48.826599	2.351341
Cabinet vidal	16b rue lauriston  75116 paris	01 45 01 86 36	75116	48.871646	2.292343
Cabinet vincent le nail	5 rue des grands augustins  75006 paris	01 71 18 34 71	75006	48.854767	2.341076
Cabinet vivier-dufraisse	114 rue des dames  75017 paris	01 45 22 32 12	75017	48.88238	2.316105
Cagest conseil	27 avenue rapp  75007 paris	01 45 55 10 11	75007	48.859288	2.300925
Caim (christine arnoux immobilier)	7 rue charlot  75003 paris 3ème	01 44 54 01 40	75003	48.861125	2.360462
Call'immo	115 rue caulaincourt  75018 paris 18ème	01 42 51 18 18	75018	48.889814	2.340809
Camar immobilier	28 rue marbeuf  75008 paris 8ème	01 43 59 60 00	75008	48.869186	2.304752
Campel & partners etoile	89 avenue victor hugo  75116 paris	01 45 00 31 21	75116	48.869928	2.286251
Campel & partners maillot	227 boulevard pereire  75017 paris 17ème	01 40 55 05 55	75017	48.87978	2.288112
Campel&partners monceau	6 boulevard de courcelles  75017 paris	01 44 40 05 55	75017	48.881263	2.314635
Canal street immobilier	4 rue de la grange aux belles  75010 paris	01 42 38 02 06	75010	48.873293	2.36438
Canizo et cie	20 rue augereau  75007 paris	01 45 51 79 73	75007	48.856824	2.302325
Capi france	zac aeroport l'aeroplane bat c 99 impasse adam smith 34470 perols	04 67 92 46 77			
Capitale centre immobilier	39 rue de chateaudun  75009 paris	01 40 08 06 01	75009	48.876042	2.336081
Capitale immobilier	11 place gambetta  75020 paris 20ème	01 75 77 61 02	75020	48.865163	2.398031
Capitale partners	23 rue la boetie  75008 paris	01 42 68 35 60	75008	48.873949	2.316605
Carnet adresses	37 rue chaillot  75116 paris	01 40 70 09 94	75116	48.867715	2.297832
Carnot immobilier	89 rue cardinet  75017 paris	01 44 40 08 08	75017	48.884694	2.30995
Cases immobilier	46 rue laffitte  75009 paris 9ème	06 99 32 00 10	75009	48.874769	2.338379
Cassil	78 rue de sevres  75007 paris	01 53 69 12 50	75007	48.847463	2.318155
Castel immobilier de france	38 rue du colisee  75008 paris	01 40 75 04 45	75008	48.871559	2.310695
Castim	69 rue d'alesia  75014 paris	01 43 35 06 07	75014	48.827735	2.329304
Castin gilles villaret	4 rue des colonnes 75002 paris	01 42 44 11 44	75002	48.86934	2.339523
Catherine gautier immobilier	79b rue lepic  75018 paris	06 86 66 88 96	75018	48.887396	2.336465
Catinvest	8 rue port mahon  75002 paris	01 47 42 37 50	75002	48.869519	2.334108
Cattalan johnson immobilier (cji)	67 rue saint honore  75001 paris 1er	01 45 74 87 77	75001	48.861082	2.344468
Cazals immobilier	59 grande rue  91850 bouray sur juine	01 60 82 64 80	91850	48.52112	2.300824
Cbh immobilier	10 rue jean de la fontaine  75016 paris 16ème	01 44 05 15 25	75016	48.852482	2.274912
Cd immobilier paris real estate	5 rue paul valery  75116 paris 16ème	06 22 79 12 56	75116	48.869349	2.291052
Cda	71 av foch  75016 paris 16ème	01 53 70 41 60	75016	48.871499	2.279585
Cdp immobilier	163 rue de la convention 75015 paris	01 42 50 33 33	75015	48.83857	2.293712
Cedo immobilier	50 rue des dames  75017 paris	01 53 42 32 00	75017	48.883941	2.321737
Censier immobilier	2 rue bazeilles  75005 paris	01 45 35 54 54	75005	48.839016	2.350129
Centre immobilier diderot	82 bd diderot  75012 paris	01 40 01 01 55	75012	48.846755	2.382879
Centre immobilier parisien	263 rue des pyrenees  75020 paris	01 43 49 20 20	75020	48.867041	2.396653
Century 21	19b rue legendre  75017 paris	01 43 18 27 27	75017	48.883402	2.312832
Century 21	104 avenue de flandre  75019 paris	01 40 05 55 55	75019	48.891212	2.377892
Century 21	36 rue scheffer  75116 paris 16ème	01 44 05 05 06	75116	48.862088	2.282136
Century 21	2 cours de vincennes  75012 paris	01 43 45 42 02	75012	48.847693	2.399398
Century 21 action pierre	20 rue desnouettes  75015 paris	01 56 08 56 21	75015	48.836116	2.291496
Century 21 agence des pyrenees	373 rue des pyrenees  75020 paris	01 40 33 32 00	75020	48.873456	2.389735
Century 21 agence des ternes	203 boulevard pereire  75017 paris 17ème	01 58 05 31 21	75017	48.881217	2.29077
Century 21 agence jaurès	247b boulevard jean jaures  92100 boulogne	01 46 10 42 20	92100	48.82836	2.246619
Century 21 agimmo	49 rue vouille  75015 paris	01 48 28 90 50	75015	48.833833	2.308609
Century 21 alexandre dumas	11 rue de bagnolet  75020 paris	01 40 24 24 40	75020	48.85676	2.395368
Century 21 alpha en l'ile	6 rue le regrattier  75004 paris 4ème	01 55 42 10 21	75004	48.851969	2.354496
Century 21 alpha hoche	225 rue du faubourg st honore 75008 paris	01 45 63 06 60	75008	48.877205	2.299779
Century 21 alpha marais	45 rue de turenne  75003 paris	01 42 72 70 81	75003	48.857708	2.364359
Century 21 arago	44 avenue des gobelins 75013 paris	01 85 34 19 69	75013	48.83448	2.353162
Century 21 arts et metiers	4 rue du vert bois  75003 paris	01 44 61 04 04	75003	48.866611	2.360084
Century 21 auteuil immobilier	110 avenue mozart 75016 paris	01 55 74 09 09	75016	48.85055	2.266966
Century 21 bolivar jourdain	36 avenue simon bolivar 75019 paris	01 53 19 86 86	75019	48.877899	2.37425
Century 21 cabinet leclere	162 boulevard davout  75020 paris	01 40 30 11 11	75020	48.863204	2.409159
Century 21 cadet-rochechouart	41 rue de maubeuge 75009 paris	01 40 09 70 16	75009	48.878829	2.346382
Century 21 chaumont	81 avenue jean jaures  75019 paris	01 42 00 12 00	75019	48.885118	2.378552
Century 21 chorus gestion	77 rue ledru rollin  75012 paris 12ème	01 53 46 60 05	78800	48.925452	2.173225
Century 21 cirque d hiver	8 10 rue oberkampf  75011 paris	01 55 28 94 10	75011	48.862946	2.36822
Century 21 conseil immobilier	22 rue de l'abreuvoir  92400 courbevoie	01 46 67 02 04	92400	48.892072	2.254
Century 21 daumesnil	57 boulevard de reuilly  75012 paris	01 43 44 92 93	75012	48.839789	2.398136
Century 21 etude duvernet - eurl bow window	47 rue boulard 75014 paris	01 45 41 11 00	75014	48.832148	2.327641
Century 21 etude saint-georges	34 rue notre dame de lorette  75009 paris	01 53 25 17 21	75009	48.878733	2.337267
Century 21 fortis immo	18 rue molière  75001 paris	01 53 00 98 98	75001	48.865168	2.336127
Century 21 fraka immobilier	131 boulevard raspail  75006 paris	01 42 22 72 18	75006	48.844059	2.32919
Century 21 gambetta immobilier	83 avenue gambetta  75020 paris	01 44 62 67 67	75020	48.865409	2.398757
Century 21 habitat espace conseil	126 rue lecourbe 75015 paris	01 53 68 99 99	75015	48.842398	2.301644
Century 21 immobiliere du theatre	181 rue de paris  93260 les lilas	01 43 60 03 03	93260	48.880987	2.419848
Century 21 immonov	130 boulevard brune  75014 paris	01 45 43 51 51	75014	48.823427	2.323762
Century 21 joffrin immobilier	122 rue ordener  75018 paris 18ème	01 42 55 21 21	75018	48.893322	2.339385
Century 21 k.b. immobilier	38 40 rue de la convention  94270 le kremlin bicetre	01 53 14 10 87	94270	48.812226	2.358388
Century 21 lutèce immobilier	164 rue de tolbiac  75013 paris	01 53 62 13 21	75013	48.826037	2.352818
Century 21 lutèce immobilier	11 rue de l'amiral mouchez  75013 paris	01 53 80 21 21	75013	48.825545	2.341707
Century 21 magenta lafayette	129 rue la fayette  75010 paris	01 56 35 08 08	75010	48.878753	2.354484
Century 21 mk immo	15 bd saint marcel  75013 paris	01 55 43 14 20	75013	48.839101	2.359745
Century 21 montparnasse	42 boulevard du montparnasse  75015 paris	01 42 84 21 21	75015	48.844781	2.320574
Century 21 olympiades	72 rue tolbiac  75013 paris 13ème	01 58 89 21 21	75013	48.82721	2.367231
Century 21 olympierre	42 rue monge  75005 paris	01 40 51 06 07	75005	48.845555	2.351873
Century 21 parmentier saint maur	74 avenue de la republique  75011 paris	01 55 28 55 55	75011	48.864363	2.37856
Century 21 patrimoine 17	203 boulevard pereire  75017 paris	01 58 05 31 21	75017	48.881217	2.29077
Century 21 patrimoine 17	52 rue des moines  75017 paris	01 42 26 08 00	75017	48.889984	2.320589
Century 21 plaisance pernety	103 rue raymond losserand  75014 paris 14ème	01 40 44 04 80	75014	48.833105	2.31666
Century 21 prestige montmartre	56 rue caulaincourt  75018 paris	01 44 92 75 21	75018	48.889407	2.335509
Century 21 prestimmo conseil	5 avenue du general leclerc  92100 boulogne billancourt	01 55 20 20 20	92100	48.833114	2.242439
Century 21 quai  ouest	3 boulevard victor  75015 paris 15ème	01 42 19 00 00	75015	48.835874	2.279971
Century 21 quai ouest	32 avenue félix faure  75015 paris	01 45 57 21 21	75015	48.841689	2.289054
Century 21 republique	17 avenue de la republique  75011 paris 11eme	01 40 21 00 50	75011	48.866217	2.370261
Century 21 saint martin immobilier	212 rue du faubourg saint martin 75010 paris	01 55 26 90 40	75010	48.879768	2.363721
Century 21 saint-fargeau	100 avenue gambetta  75020 paris	01 40 30 20 90	75020	48.87097	2.403896
Century 21 sorim	43 rue ordener  75018 paris	01 42 59 09 09	75018	48.890867	2.35285
Century 21 voltaire	139 boulevard voltaire  75011 paris	01 40 09 52 90	75011	48.855893	2.383628
Cep	34 avenue des champs elysees  75008 paris	01 43 59 03 88	75008	48.869957	2.308155
Cepi	158 avenue de suffren  75015 paris 15ème	01 53 69 58 12	75015	48.846819	2.307462
Ceti immobilier	17 rue riquet  75019 paris	01 42 05 30 35	75019	48.888258	2.374666
Cfab gerance	1 boulevard diderot  75012 paris 12ème	01 40 02 92 08	75012	48.84542	2.368602
Cfti	1  voie felix eboué 94000 creteil	06 26 57 27 96	94000	48.798137	2.450263
Cgap immobilier	23 avenue louis cordelet  72000 le mans	02 43 28 99 28	72000	48.012509	0.187977
Challenge immobilier	99 rue monge  75005 paris	01 43 36 70 10	75005	48.841028	2.35203
Chambre avec vue	25 bd garibaldi  75015 paris	01 43 06 41 05	75015	48.847243	2.304591
Champion immobilier	111b rue championnet  75018 paris 18ème	06 18 26 29 92	75018	48.895694	2.340116
Chandelon et associes	11 rue de la fontaine du but  75018 paris 18ème	01 42 64 87 93	75018	48.890239	2.338879
Chardeau & mazeret	149 rue de la pompe  75116 paris 16ème	06 62 47 23 09	75116	48.868797	2.281665
Charonne immobilier	37 - 41 boulevard de charonne, 75011 paris 11ème	01 43 48 52 52	75011	48.851695	2.397819
Chasseurdappartement.com	48 rue de sevres  92100 boulogne billancourt	01 46 21 60 30	92100	48.834301	2.228172
Chlb	6 rue henri heine  75016 paris	01 42 88 01 58	75016	48.851278	2.266789
City home	60 boulevard paul vaillant couturier  94200 ivry sur seine	01 75 43 57 20	94200	48.817799	2.398152
City real	18 rue du temple  75004 paris 4eme	01 42 77 91 57	75004	48.858545	2.353483
Citya etoile	12b rue kepler  75116 paris	330156525050	75116	48.869937	2.297106
Citya pecorari	9 rue de joinville  75019 paris	01 40 36 82 09	75019	48.890574	2.378499
Citya teissier sabi	68 rue des cevennes  75015 paris	330144262262	75015	48.84152	2.282391
Citya urbania paris	35 rue de rome  75008 paris 8ème	01 44 70 21 30	75008	48.877326	2.322863
Cityreal partners	18 av franklin roosevelt 75008 paris	06 84 98 71 41	75008	48.871616	2.310236
Civel immobilier	56 avenue marceau  75008 paris	01 47 20 36 28	75008	48.869757	2.298496
Claude bernard immobilier	5 rue claude bernard 75005 paris	01 43 36 17 36	75005	48.838643	2.349933
Cld immobilier	98 rue du pdt f mitterand  91160 lonjumeau	01 69 34 43 14			
Cle de sol immobilier	64 rue de longchamp  75116 paris 16ème	01 44 96 75 44	75116	48.865175	2.286208
Cler immobilier	5 rue du champ de mars  75007 paris 7ème	01 47 05 78 26	75007	48.856462	2.306165
Clic & biens	17 rue madeleine  78220 viroflay	01 30 24 65 05	78220	48.80033	2.163424
Cmb	101 rue de prony  75017 paris	01 42 12 79 02	75017	48.884475	2.298791
Cmc patrimoine	38 av de la motte picquet  75007 paris	01 44 42 97 77	75007	48.855061	2.306361
Cmdi et associes	39 rue francois 1er  75008 paris 8ème	01 56 62 36 36	75008	48.868721	2.303394
Cmh invest	77 rue brancion  75015 paris 15ème	01 48 42 93 04	75015	48.831752	2.302842
Cmre	78 avenue des champs elysées 75008 paris	01 81 70 98 00	75008	48.871233	2.304148
Cnti	6 rue baudin 94160 saint-mandé	06 17 42 68 98	94160	48.838201	2.41427
Cocojet immobilier	8 rue de la grande chaumiere  75006 paris 6ème	06 43 27 27 27	75006	48.842388	2.330848
Codaci	39 rue de palestro  75002 paris 2ème	01 42 36 32 42	75002	48.866947	2.352298
Cofim	46 rue paul valery  75116 paris 16ème	01 40 07 99 74	75116	48.872088	2.287795
Cogefim	60 rue francois 1er  75008 paris	01 56 88 38 38	75008	48.869886	2.301931
Cogespro	151 av jean baptiste clement  92140 clamart	01 46 32 23 40	92140	48.791343	2.262928
Cogestra	100 av kleber  75116 paris	01 48 54 15 55	75116	48.865593	2.288829
Cogim	47 avenue de la resistance  93341 le raincy cedex	01 43 02 86 60	93340	48.893686	2.512437
Cogimmo	105 rue l'abbe groult  75015 paris 15ème	01 45 33 44 20	75015	48.837423	2.29987
Coldwell banker demeure prestige	8 rue lamennais  75008 paris 8ème	01 83 53 53 53	75008	48.873941	2.302992
Coldwell banker groupe demeure	8 rue lamennais 75008 paris	01 83 53 53 53	75008	48.873941	2.302992
Coldwell banker® alcapa invest	52 rue de longchamp  92200 neuilly sur seine	01 47 22 03 45	92200	48.881831	2.25493
Colleu immobilier	4 rue archange  91400 orsay	01 69 86 12 86	91400	48.698158	2.186883
Colombus groupe	214 rue de rivoli  75001 paris 1er	06 62 12 19 59	75001	48.864665	2.329557
Come in house	117 rue de charenton  75012 paris 12ème	06 64 34 65 39	75012	48.846009	2.379763
Compagnie business immobilier	21 rue de fécamp  75012 paris	09 53 44 20 80	75012	48.835324	2.398846
Compagnie d'immeubles reunis	77 boulevard malesherbes  75008 paris 8ème	09 51 82 71 67	75008	48.877234	2.31667
Compagnie de gestion immobiliere & associes	19 rue claude pouillet  75017 paris 17ème	01 43 80 74 99	75017	48.88405	2.314804
Compagnie francaise de commercialisation immobiliere	20 rue de longchamp  75116 paris	06 18 95 79 05	75116	48.865004	2.291065
Compagnie immobiliere de la boetie - cib	6 rue la boétie 75008 paris	01 40 07 90 90	75008	48.874444	2.318435
Comptoir immo paris	11 rue du pont aux choux  75003 paris 3ème	01 42 72 67 10	75003	48.861069	2.366113
Concept loft	38 rue francois 1er  75008 paris 8ème	01 47 18 33 20	75008	48.868219	2.304592
Concorde invest	24 rue de caumartin  75009 paris 9ème	01 75 00 04 85	75009	48.871861	2.328246
Concordia	51 rue sainte anne 75002 paris	01 42 96 04 04	75002	48.867402	2.335975
Connectim	31 avenue de ségur  75007 paris 7ème	06 11 14 19 00	75007	48.851019	2.309646
Connexion immobilier	82 rue monge  75005 paris 5eme	01 55 43 00 10	75005	48.842027	2.351904
Connexion immobilier	72 avenue henri ginoux  92120 montrouge	01 46 73 07 07	92120	48.816605	2.321143
Connexion immobilier	44 boulevard du general leclerc  92110 clichy	01 77 37 10 10	92110	48.902031	2.314533
Connexion location / gestion	62 rue d'orsel  75018 paris	01 53 09 28 08	75018	48.883588	2.340228
Conseil immobilier	155 rue de vaugirard  75015 paris 15ème	01 42 19 98 54	75015	48.843732	2.315455
Conseil immobilier parisien	287 289 rue de belleville  75019 paris 19ème	01 42 00 22 22	75019	48.876051	2.401409
Conseil rive gauche	38 rue des cinq diamants 75013 paris	01 43 31 53 68	75013	48.828478	2.350274
Consortium français immobilier	3 bd garibaldi  75015 paris	06 72 79 71 12	75015	48.847757	2.302851
Constantgestion	243b boulevard pereire  75017 paris	01 44 69 31 20	75017	48.879061	2.286783
Consultant immobilier	79 boulevard de courcelles  75008 paris	01 48 88 02 02	75008	48.878346	2.300182
Consultants immobilier	67 avenue de breteuil  75007 paris	01 45 67 25 25	75007	48.847905	2.312183
Consultants immobilier	8 rue corot  75016 paris	01 46 47 27 27	75016	48.847427	2.269509
Consultants immobilier	27 rue de chartres  92200 neuilly sur seine	01 41 92 09 09	92200	48.881442	2.278106
Consultants immobilier	27 rue de la ferme 92200 neuilly sur seine	01 41 43 99 99	92200	48.877852	2.251355
Consultants immobilier	79b rue j b clement 92100 boulogne	01 41 22 99 99	93200	48.938521	2.369396
Consultants immobilier	1 place du costa rica 75016 paris	01 42 88 96 96	75016	48.858705	2.284495
Consultants immobilier	62 avenue felix faure  75015 paris 15ème	01 44 26 22 22	75015	48.840497	2.286097
Consultants immobilier	77 rue voltaire  92300 levallois perret	01 47 30 53 53	92300	48.89374	2.28831
Contact invest	33 bd magenta  75010 paris	06 23 44 53 51	75010	48.87171	2.35992
Convention realisation immobiliere	179 rue de la convention  75015 paris	01 45 33 44 24	75015	48.837925	2.29513
Cordal immo	8 rue bois le vent  75016 paris 16ème	01 55 74 62 62	78940	48.805137	1.757761
Cordissimmo sival	156 rue montmartre  75002 paris	01 42 33 60 81 / 01 56 08 15 00	75002	48.869788	2.342988
Corinne orbach immobilier	111-113 rue saint charles  75015 paris	01 45 77 98 54	75015	48.845137	2.284322
Cosemiic	28 avenue de messine  75008 paris 8ème	01 45 63 39 04	75008	48.877004	2.312003
Costes immobilier	71 grande rue charles de gaulle  94130 nogent sur marne	01 48 73 76 76	92600	48.905773	2.286474
Cosy home	141 rue vaugirard  75015 paris	01 47 83 91 00	75015	48.844144	2.31682
Cote 15	62 rue blomet  75015 paris	01 45 67 42 26	75015	48.842166	2.304148
Côté 18	19 rue ramey  75018 paris 18eme	01 56 55 53 03	75018	48.888004	2.346913
Cote bois	37 rue raymond du temple  94300 vincennes	01 53 66 95 55	94300	48.847343	2.438079
Cöte particuliers boulogne billancourt	274 boulevard jean jaures  92100 boulogne billancourt	01 41 41 93 90	92100	48.826093	2.247643
Cote particuliers paris 15	239b rue de vaugirard 75015 paris 15ème	01 42 19 02 86	75015	48.840933	2.306267
Cote particuliers paris 8 monceau	3 avenue de messine  75008 paris 8ème	01 40 08 08 48	75008	48.875794	2.313933
Cote prestige	7 9 rue de la felicite  75017 paris	06 14 66 48 54	75017	48.886609	2.309586
Cote racines	39 rue de la fontaine au roi 75011 paris 11ème	07 60 17 05 79	75011	48.868277	2.371781
Cotragi (sarl)	20 rue sarrette  75014 paris	01 40 47 96 02	75014	48.826751	2.330023
Cour interieure	3 rue cernuschi 75017 paris 17eme	06 19 88 06 94	75017	48.886234	2.307006
Courcelles immobilier	36 rue washington  75008 paris 8ème	01 42 67 53 53	75008	48.873819	2.304139
Cours saint-germain	2 rue de la ville neuve  75002 paris 2ème	01 53 24 10 95	75002	48.869381	2.348593
Cph immobilier - paris 12 eme	266 rue de charenton  75012 paris 12eme	01 44 68 80 93	75012	48.836885	2.391436
